csd_id,smiles1,smiles2
CEGNOR,ICc1nc2ccccc2nc1CI,I[Te]1(I)Cc2nc3ccccc3nc2C1
CEHGIF,C1COCCOCCOCCOCCOCCO1,CNC(N)=S
CEHGOL,NC(=S)C(N)=S,C1COCCOCCOCCOCCOCCO1
CEHHEC,NC(N)=NC1=Nc2ccccc2N1,C1COCCOCCNCCOCCOCCN1
CEJTAM,CN1C(=O)C2=C(SC3=C(S2)C(=O)N(C)C3=O)C1=O,c1ccc2nc3ccccc3cc2c1
CEJVIW,O=CNNC=O,C1COCCOCCOCCOCCOCCO1
CEJXOE,NC(N)=O,COc1ccccc1OCCOCCOc1ccccc1OC
CEKBOJ,Oc1cccc(O)c1,Cc1ccc2ccc3ccc(C)nc3c2n1
CEKBUP,O=C1C=CC(=O)C2=C1C(=O)C=CC2=O,c1cc2ccc3cccc4ccc(c1)c2c34
CEKYUM,Fc1c(F)c(F)c(c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,c1ccc2ccccc2c1
CEWYIM20,Oc1cccc2c3cccc(O)c3c12,CN1C(=CC(=O)C=C1C)C
CIFWUJ,N#Cc1cc(C#N)c(cc1C#N)C#N,c1ccc(cc1)C#Cc1ccccc1
CIKRAP,Cc1cc(O)c(C)cc1O,CC1=CC(=O)C(=CC1=O)C
CILRAQ,COc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,c1cc2ccc3cccc4ccc(c1)c2c34
CIMCIK,Oc1ccc(cc1)c1ccccc1,O=N(=O)c1ccc(cc1)c1ccc(cc1)N(=O)=O
CISCOW,CC1=CC(=O)C(=CC1=O)C,Oc1ccc(O)cc1
CISKIY,COP(O)(=O)OC,N1C=CN=C1
COGREV,OC(=O)C(O)=O,CC1=NN(C(=C1)C)c1ccccc1
COHWIF,C1CN2CCN1CC2,Oc1ccc(O)cc1
COHWOL,Oc1ccccc1,C1CN2CCN1CC2
CONPAW,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,Cc1cccc(c1)S(C)=O
CONYAF10,NC(=N)c1ccccc1,CC(C)C1OC(OCC(O)=O)C(C)(C)C(O1)C(C)C
COXKUV,CN(C)P(=O)(N(C)C)N(C)C,Oc1cccc2c3cccc(O)c3c12
COXLEG,CC1=CC(=O)C=C(C)O1,Oc1cccc2c3cccc(O)c3c12
DANFUT,C1C2C3C2C2C1C32,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
BAHLAX10,COc1cc2N3C4C5C(CC3=O)OCC=C3CN6CCC4(C6CC53)c2cc1OC,OC(C#C)(c1ccccc1)c1ccccc1Br
BIYBIU10,N1c2ccccc2Sc2ccccc12,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12
COYTOZ,CS(O)(=O)=O,CNCC1CN(C(=O)O1)c1ccc(OCc2cccc(Cl)c2)cc1
CUNWUD,c1cc2ccc3cccc4ccc(c1)c2c34,c1ccc2c(c1)c1ccccc1C2=C1c2ccccc2c2ccccc12
CUNXAK,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45,c1ccc2c(c1)c1ccccc1C2=C1c2ccccc2c2ccccc12
DANSEQ,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,O=C1CCCCC1
DEBTIN,OC(=O)C=CC(O)=O,O=C1CCC2N(CCC12c1ccccc1)Cc1ccccc1
DIBMEG,NC(=O)CCN1C=NC2=C1N=C(N)NC2=O,CN1C=CC(=NC1=O)N
DMAFBZ01,Fc1c(F)c(F)c(F)c(F)c1F,CN(C)c1ccccc1
DOCWUN,CC1=CC=CN(C1=O)C(=NO)C(C)=NO,Cc1cccnc1N
DUDBUZ,OC1CCC(CC1)C(O)(C(F)(F)F)C(F)(F)F,Oc1ccc(cc1)C(O)(C(F)(F)F)C(F)(F)F
PVVBHJ01,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,c1ccc2ccccc2c1
CEWCUC10,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,CC1=C(OS(=O)(=O)N=C1O)c1ccccc1
CITSAZ10,N1C=CN=C1,OC(=O)c1ccc2ccccc2c1c1c(ccc2ccccc12)C(O)=O
DIJVOH,COC(=O)c1cc(O)c(O)c(O)c1,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
DIJVUN,OC(=O)c1cccc(c1)N(=O)=O,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
DIVTAD,Nc1ccc(cc1)C(O)=O,CN1CCN(C)C1=O
DOCRIW,Oc1c(F)c(F)c(F)c(F)c1F,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
DOGLEQ,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,C1COCCOc2ccccc2OCCOCCOCCOc2ccccc2OCCO1
DOPCUG,CCCC(=O)Nc1cccc(NC(=O)CCC)n1,CCC1(C)CC(=O)NC(=O)C1
DOYDAW,O=[As](c1ccccc1)(c1ccccc1)c1ccccc1,Oc1ccc(cc1)N(=O)=O
DUGRIG,CC(C)N(C(C)C)C(=O)C(=O)N(C(C)C)C(C)C,Cc1cccc(O)c1
DUGROM,Cc1ccc(O)cc1,CC(C)N(C(C)C)C(=O)C(=O)N(C(C)C)C(C)C
DURYUK,c1ccc2c(c1)c1ccccc21,N#Cc1cc(C#N)c(cc1C#N)C#N
DURZAR,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,c1ccc2c(c1)c1ccccc21
DUXZAX,NC(N)=O,CN1C(=O)N(C)C2=C(NC=N2)C1=O
FADCES,CC1=C(C)C(=O)C(=C(C)C1=O)C,Cc1c(C)c(O)c(C)c(C)c1O
FADCIW,CC1=C(C)C(=O)C(=C(C)C1=O)C,Oc1ccc(O)cc1
FADXUD,N#CC(C#N)=C(C#N)C#N,c1cc2ccc1C=Cc1ccc(cc1)C=Cc1ccc(C=C2)cc1
FADYAK,C1Cc2ccc(CCc3ccc1cc3)cc2,N#CC(C#N)=C(C#N)C#N
FAPHEJ,COc1cc2Sc3cc(OC)c(OC)cc3Sc2cc1OC,Clc1c(Cl)c(Cl)c2OC3=C(Cl)C(=O)C(=O)C(=C3Oc2c1Cl)Cl
FAPHIN,COc1cc2[Se]c3cc(OC)c(OC)cc3[Se]c2cc1OC,Clc1c(Cl)c(Cl)c2OC3=C(Cl)C(=O)C(=O)C(=C3Oc2c1Cl)Cl
FARMAM,C1=CN2C(=NC3=C2N2C=CC=CC2=N3)C=C1,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O
FAXRAX,OC(c1ccccc1)c1ccccc1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
FIFSUI,CC1CCC2C(C)(C)NC=NC2(O)C1,CC1CCC2C(C)(C)N=CNC2(O)C1
GAFJAY,Clc1ccc2c(c1)C(=C(C#N)C#N)c1ccccc1C2=C(C#N)C#N,c1cc2ccc3cccc4ccc(c1)c2c34
GAXXOS,N#CC(C#N)=C1C=C(Cc2ccccc2)C(C=C1Cc1ccccc1)=C(C#N)C#N,S1C=CSC1=C1SC=CS1
GAZSOP,CCOP(=O)(OCC)C(C)(N)CC,OC(C(OC(=O)c1ccccc1)C(O)=O)C(O)=O
SLCADC01,OC(=O)c1ccccc1O,NC(N)=O
VIJTIR,C1N2CN3CN1CN(C2)C3,OC(=O)Cc1ccccc1
ZZZAGS10,C1c2ccccc2Cc2ccccc12,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
ZZZAKD10,NC(N)=NS(=O)(=O)c1ccc(N)cc1,CN1N(C(=O)C=C1C)c1ccccc1
FAHLEF01,C1CSC2=C(S1)SC(S2)=C1SC2=C(SCCS2)S1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
FEGPOW,CC(C)C1CC(C)(O)OC2=C1C(=O)Oc1ccccc21,OC1=CC(=O)Oc2ccccc12
FEGYEV,C1CN2CCC1CC2,BrC(Br)(Br)Br
FEJDUT,C1CC2CCC1N=N2,N#CC(C#N)=C(C#N)C#N
FESRAW,NC(N)=O,Oc1ccccc1
FETYAE,Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,c1cc2ccc3cccc4ccc(c1)c2c34
FEZPAB,OC(=O)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(O)=O,COc1ccc2C(CCCc2c1OC)C1=NCCN1
FILHEN,Brc1c2ccccc2c(Br)c2ccccc12,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12
FILHIR,c1ccc2c(c1)ccc1c3ccccc3ccc21,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12
FILHOX,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,c1ccc2cc3cc4ccccc4cc3cc2c1
FIMTAW,NC(N)=S,CN(C)CCOC(c1ccccc1)c1ccccc1
FODTIB,CCCCN1C=C(C)C(=O)NC1=O,O=C1CCCOc2ccc3ccc(OCCCC(=O)Nc4cccc(N1)n4)cc3c2
FOGWIH,COc1ccc(cc1OC)C(C)CNC(C)c1ccccc1,CS(O)(=O)=O
FOJSAY,c1ccc(cc1)C=Cc1ccccc1,Fc1c(F)c(F)c(N=Nc2c(F)c(F)c(F)c(F)c2F)c(F)c1F
FOKHUI,Cc1cc2C(C=CC(=C(C#N)C#N)c2cc1C)=C(C#N)C#N,S1C=CSC1=C1SC=CS1
FOMWIN,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,N#Cc1cccnc1
FOYTES,CCC1CN2CCC1CC2C(O)C1CCNc2ccccc12,CCC1CN2CCC1CC2CC1CCNc2ccccc12
FOZHAD,c1ccc2c(c1)ccc1ccccc21,Clc1c(Cl)c(Cl)c2C(=O)OC(=O)c2c1Cl
FUDTUT,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,CSC1=Cc2ccc3SC(=Cc4ccc(S1)c2c34)SC
FUVNEP,Oc1c(F)c(F)c(F)c(F)c1F,CN(C)c1ccc(cc1)C(=O)c1ccc(cc1)N(C)C
GAWSAY,CC(C)(O)C#CC(C)(C)O,CC(C)(O)c1cc(cc(c1)C(C)(C)O)C(C)(C)O
GIGWOI,NC(N)=O,CSC1=C(C#N)C(=S)NC(=N1)N
SALCIR,Br[As](Br)Br,CCc1c(CC)c(CC)c(CC)c(CC)c1CC
TUPRBN01,NC(N)=S,O=C1NC(=O)C(=O)N1
VEKBOC,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O,C(C#CC#CCN1c2ccccc2c2ccccc12)N1c2ccccc2c2ccccc12
COYXET20,CC(C(O)=O)c1ccc(c(F)c1)c1ccccc1,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C(COC)OC(OC6C(COC)OC(OC7C(COC)OC(OC8C(COC)OC(OC1C(OC)C2OC)C(OC)C8OC)C(OC)C7OC)C(OC)C6OC)C(OC)C5OC)C(OC)C4OC)C(OC)C3OC
DUVHOR10,CC(N)=O,CC(=O)NC(C)=O
FUPLIL,N#CCC#N,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1
FUXYEC,CC12CCC(CC1)C(C)(C)O2,Oc1ccc(O)cc1
GALRIU,Cc1ccc(O)cc1,C1CN2CCN1CC2
GAPWEZ,Oc1ccccc1I,O=C1C=CC(=O)C=C1
GAPWID,Cc1ccccc1O,O=C1C=CC(=O)C=C1
GAPWOJ,Cc1nc(C)c(C)nc1C,Oc1c(I)cc(I)cc1I
GEBLII,CC(C)NC(=O)C(O)C(O)C(=O)NC(C)C,CC1(O)c2ccccc2c2ccccc2C1(C)O
GEBREK,C1Cc2cccc(CCc3cccc1c3)c2,N#CC(C#N)=C(C#N)C#N
GERYOR,C1CSC2=C(S1)SC(S2)=C1SC2=C(SCCS2)S1,N#CC(C#N)=C1SC2=CC(SC2=C1)=C(C#N)C#N
GESSAY,OC1=C(C#N)C(=O)C(=C(Cl)C1=O)Cl,O=C(Nc1ccccn1)c1ccccc1
GESVOP,CN(C)c1ccc(cc1)S(=O)(=O)OCC=C,CN(C)c1ccc(cc1)S(=O)(=O)O[C]C=C
GEYSAE,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,OC(=O)c1ccccc1O
GEYYUE,Oc1c2ccccc2c2ccccc2c1c1c(O)c2ccccc2c2ccccc12,COC(=O)C(C)Cl
GEYZAL,Oc1c2ccccc2c2ccccc2c1c1c(O)c2ccccc2c2ccccc12,COC(=O)CC(O)CCl
GIFMUD,CN(C)c1cc(cc(c1)N(C)C)N(C)C,N#Cc1cc(cc(c1)C#N)C#N
GIGCEE,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,c1cnc2ccc3N=CC4=CC=CN4c3c2c1
GIKKAM,O=N(=O)c1cccc(c1)N(=O)=O,S1C=CSC1=C1SC=CS1
GIKVEB,N#CC(C#N)=C(C#N)C#N,COc1cc2CSCc3ccc(CSCc1cc2OC)cc3
PVVBGS01,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,c1ccc2c(c1)ccc1ccccc21
SACRIX,Cc1c(C)c(C)c(C)c(C)c1C,Clc1c(C#N)c(Cl)c(C#N)c(Cl)c1C#N
SAKLAR,C1Cc2ccc3SSc4ccc1c2c34,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
VABVID,CCCCN1C=C(C)C(=O)NC1=O,CCCOC(=O)c1cc2cc(C(=O)OCCC)c3OCCCC(=O)Nc4cccc(NC(=O)CCCOc1cc2c3)n4
VACFIO,C12C3C4C1C1C2C3C41C12C3C4C5C3C1C5C24,CC(C)(C)C12C3C4C5C3C1(C5C24)C12C3C4C5C3C1C5C24
VATCOI,ClC1=C(CC(=C(Cl)C1=CN1CCCC1)C=O)C=O,Oc1ccc(O)cc1
GERWEF10,CN1CCN(C)CC1,OC(C#C)(c1ccccc1)c1ccccc1Cl
JATMEW,CN(C)NC1=NC(=CS1)CSCCC(N)=NS(N)(=O)=O,OC(=O)C=CC(O)=O
JEMVAY,OP(O)(O)=O,NC(=O)c1ccccc1
KAHTOC,CN(C)c1cc(cc(c1)N(C)C)N(C)C,N#Cc1c(C#N)c(C#N)c(C#N)c(C#N)c1C#N
KANDEI,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OCC(NC(=O)CC(CC#C)c1ccccc1)c1ccccc1
KARHAM,Cc1cc(C)c(C)cc1C,N#Cc1cc(C#N)c(cc1C#N)C#N
KARHOA,O=C1c2cc(ccc2c2ccc(cc12)N(=O)=O)N(=O)=O,S1C=CSC1=C1SC=CS1
KARKAP,N#Cc1cc(C#N)c(cc1C#N)C#N,c1ccc2nc3ccccc3cc2c1
KEMYIK,CCC(C)C(=O)OC1CC(=CCCC(=CC2OC(=O)C(=C)C12)C)C,CC(C)C(=O)OC1CC(=CCCC(=CC2OC(=O)C(=C)C12)C)C
KERSAB,CN1CCCC1c1cccnc1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
KIFMUH,OC(=O)c1cc(cc2Oc3cc(ccc3c12)N(=O)=O)N(=O)=O,CN(C)P(=O)(N(C)C)N(C)C
NAPTCB03,N#Cc1cc(C#N)c(cc1C#N)C#N,c1ccc2ccccc2c1
SAMTEF,N#CC(C#N)=C(C#N)C#N,COc1cc2Sc3cc(OC)c(OC)cc3Sc2cc1OC
SAMTIJ,N#CC(C#N)=C(C#N)C#N,COc1cc2Sc3cc(OC)c(OC)cc3[Se]c2cc1OC
SAMTOP,COc1cc2[Se]c3cc(OC)c(OC)cc3[Se]c2cc1OC,N#CC(C#N)=C(C#N)C#N
SEFWUV,OC1(c2ccccc2)c2ccccc2C(O)(c2ccccc2)c2ccccc12,CC1CCC(=O)CC1
SEFXAC,OC1(c2ccccc2)c2ccccc2C(O)(c2ccccc2)c2ccccc12,CC1CCCCC1=O
SEHBAI,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,CCN(CC)C(=O)c1ccccc1C(=O)N(CC)CC
TAFDAF,CN(C)P(=O)(N(C)C)N(C)C,O=C1Nc2c(cc(cc2N(=O)=O)N(=O)=O)c2ccc(cc12)N(=O)=O
VAVVUJ,Cc1cc(C)c(N=Nc2c(C)cc(C)cc2C)c(C)c1,Fc1c(F)c(F)c(N=Nc2c(F)c(F)c(F)c(F)c2F)c(F)c1F
VAWLAG,C1CN2CCN1CC2,OC(C#C)(c1ccccc1)c1ccccc1Cl
VECLIY,S1C=Cc2c1ccc1Sc3ccc4SC=Cc4c3c21,CC(ON=C1c2cc(cc(c2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)C(O)=O
VEHNIF,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,c1ccc2c(c1)c1ccccc1C2=C1c2ccccc2c2ccccc12
VEHRIJ,COc1cc2Sc3cc(OC)c(OC)cc3[Te]c2cc1OC,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
VENLUV,OC(C(O)C(O)=O)C(O)=O,COc1ccccc1OCCNCC(O)c1ccc(C)c(c1)S(N)(=O)=O
VIJYES,Nc1ccc(cc1)S(N)(=O)=O,C1COCCOCCOCCOCCOCCO1
VILFIF,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,Brc1ccc2Nc3ccc(Br)cc3c2c1
VUZCIC,C1COCCOCCNCCOCCOCCN1,Oc1ccc2ccc(O)cc2c1
JECZAS,OC(=O)C=Cc1ccccc1,NC(=O)C=Cc1ccccc1
JELSEY,NC(N)=O,CC1=CC(=NC(=O)N1)C
JEWNUU,OC(=O)CCCCC(O)=O,Cc1cccc(NC(=O)c2ccc(cc2)C(=O)Nc2cccc(C)n2)n1
JICTIY,CCC1(CC)C(=O)NC(=O)NC1=O,Nc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1
KAYNED,COC(=O)C(NC(=O)C1CCCN1C(=O)OC(C)(C)C)C(C)C,COC(=O)C(NC(=O)C1CCCN1C(=O)OC(C)(C)C)C(C)(C)C
KEGPUH,CCC1(CC)C(=O)NC(=O)NC1=O,CCCCC1=C(N)N=C(N)N=C1N
SELFIY,C1COCCOCCOCCO1,O[Si](c1ccccc1)(c1ccccc1)c1ccccc1
SERMOR,Nc1ncccn1,OC(=O)CCC(O)=O
SETWOD,BrC1=C2SC(=NC#N)C(=C2SC1=NC#N)Br,S1C=CSC1=C1SC=CS1
SIJRIM,c1ccc2cc3c(ccc4ccccc34)cc2c1,N#Cc1cc(C#N)c(cc1C#N)C#N
SIKYIU,CS(=O)(=O)NS(C)(=O)=O,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
SILKIH,N#CC(C#N)=C1OC(C=C1)=C1OC(C=C1)=C(C#N)C#N,S1C=CSC1=C1SC=CS1
TADFAF,CCc1c(CC)c(CC)c(CC)c(CC)c1CC,Cl[As](Cl)Cl
VEVFIL,[Te]1C=C[Te]C1=C1[Te]C=C[Te]1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
VIFFEV,N#CC(C#N)=C(C#N)C#N,N1c2ccccc2C2=C1c1ccccc1S2
YISKAO,CCN(CC)[P](=S)OC(C(C)NC)c1ccccc1,CCN(CC)P1(=S)OC(C(C)N1C)c1ccccc1
JIMDOY,Oc1ccc2c(Br)c(O)ccc2c1Br,BrC1=C2C=CC(=O)C(=C2C=CC1=O)Br
JIMDUE,Oc1ccc2c(Cl)c(O)ccc2c1Cl,ClC1=C2C=CC(=O)C(=C2C=CC1=O)Cl
JOCMOD,OC(=O)COc1ccccc1C(O)=O,Nc1ccc(cc1)C(O)=O
JOHPOL,Cc1cccc(NC(=O)c2ccc(cc2)c2ccc(cc2)C(=O)Nc2cccc(C)n2)n1,OC(=O)CCCCCCCCCCCCC(O)=O
JOLSAE,NC(=O)NC(N)=O,O=C1NC(=O)NC(=O)N1
JORYUK,O=C1N(SN2C(=O)c3ccccc3C2=O)C(=O)c2ccccc12,N(c1ccccc1)c1ccccc1
KIRTOU,O[Si](O[Si](O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,c1ccnnc1
KISWUE,C1Cc2ccc(CCc3ccc(CCc4ccc1cc4)cc3)cc2,Cl[As](Cl)Cl
KIXHEE,CC(C)N1C=C2Sc3ccc(Cl)cc3C2=C1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
KIYBID,CC(C)N,CC(C)Nc1c(c(NC(C)C)c(c(NC(C)C)c1N(=O)=O)N(=O)=O)N(=O)=O
KODJES,OC(=O)C=Cc1cc(cc(c1)N(=O)=O)N(=O)=O,COc1ccc(OC)c(C=CC(O)=O)c1
KODWEF,CC1(C)OC(C(O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,CC12CCCCC1=CC(=O)CC2
KODWIJ,CC1(C)OC(C(O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,CC12CCC(=O)C=C1CCCC2=O
KOMSAG,CC1(C)OC(C(O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,COC12CCC(C1)C=CC2=O
PABBAV,CC(=O)c1ccncc1,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
SIVBAA,O=C1C=CC(=O)C=C1,S1C=CSC1=C1SC=CS1
SIXYAZ,CC1=C(C)SC(S1)=C1SC(=C(C)S1)C,N#CN=Nc1ccc(cc1)N=NC#N
SOBBAM,CCCCNCCCC,NP1(=S)Oc2ccc3ccccc3c2c2c(O1)ccc1ccccc21
SOGXUH,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,C1CCc2ncccc2C1
SORWEB,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Nc1ccccc1C(O)=O
SORWIF,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Nc1ccc(cc1)C(O)=O
SOSBAD,N#Cc1ccc(cc1)C(N1C=CN=C1)c1ccc(cc1)C#N,OC(=O)CCC(O)=O
SOVGEP,CC1=C(Oc2ccc(O)cc2C1=O)c1cc(Br)c(O)c(Br)c1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
TAJVOP,C1CC(CCC1CN1C=CN=C1)CN1C=CN=C1,OC(=O)CCC(O)=O
TAMBUE,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,CC1(C)COC(=O)C2=CN3C(=CN12)C(=O)OCC3(C)C
VIGKIF,c1ccc2c(c1)ccc1c3ccccc3ccc21,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
VIGKUR,Cc1ccc2c(ccc3c4ccccc4ccc23)c1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
VIGLAY,Cc1ccc2ccc3c4ccccc4ccc3c2c1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
VIGLEC,Cc1cccc2ccc3c4ccccc4ccc3c12,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
VIGLOM,Cc1cc2c3ccccc3ccc2c2ccccc12,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
VIGNII,OP(O)(O)=O,CN1N(C(=O)C=C1C)c1ccccc1
VIGTAG,S1C=C2SC3=CSC=C3C2=C1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
VIGVOW,CC(C)Oc1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(N)cc1,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
VOCHIE,OC(=O)CC1=CNc2ccccc12,O=C1NC=CC=C1
VOCHOK,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,OC(=O)CC1=CNc2ccccc12
VOCJAY,OC(=O)CC1=CNc2ccccc12,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
VOMMUF,C1CCC(OC1)=NN1C=NN=C1,NS(=O)(=O)C(F)(F)F
ZEGKIF10,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,Cc1cc2ccccc2c2ccc3ccccc3c12
HECREM,CC1=NNC(=N1)N,O=N(=O)C1=CNN=C1
JOLJID,CN(C)P(=O)(N(C)C)N(C)C,NC1=Nc2ccccc2S1
JOPPAF,COc1cc2N3C4C5C(CC3=O)OCC=C3CN6CCC4(C6CC53)c2cc1OC,CN1C(=O)Nc2ccccc2C21NC(=O)NC2=O
JORJOP,CN1C=Cc2ccccc2C(C(O)C1=O)c1ccccc1,CN1C(O)C(C(C(O)C1=O)c1ccccc1)c1ccccc1
JUBRAZ,O(c1ccc2ncccc2c1)c1ccc2ncccc2c1,CCC1(CC)C(=O)NC(=O)NC1=O
KOSXUL,S1c2ccccc2c2c1ccc1Sc3ccccc3c21,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
KOXPIW,O=C(NC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(c1ccccc1)(c1ccccc1)c1ccccc1,CCOC(=O)C(C)NC(C)=O
KUCCUG,OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
KUCDAN,OC(=O)COc1cc(Cl)c(Cl)cc1Cl,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
KUMMEK,C1CSC2=C(S1)SC(S2)=C1SC2=C(SCCS2)S1,C12=C3C4=C5C6=C7C3=C3C8=C1C1=C9C%10=C2C4=C2C4=C%10C%10=C%11C%12=C4C4=C%13C%14=C(C5=C24)C6=C2C4=C7C3=C3C5=C8C1=C1C(=C9%10)C6=C%11C7=C8C9=C6C1=C5C1=C9C5=C(C4=C31)C2=C%14C(=C85)C%13=C%127
KUMROZ,CC12CCC(O)CC1CCC1C2CCC2(C)C(CC3OC123)C1=CC(=O)OC1,CC12CCC(O)CC1CCC1C2CCC2(C)C(CCC12O)C1=CC(=O)OC1
KUSNUH,N#CC(C#N)=C1C2=C(C=CS2)C(C2=C1C=CS2)=C(C#N)C#N,S1C=CSC1=C1SC=CS1
LACDIC,Cc1ccccc1S(N)(=O)=O,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1
LAGDOM,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,O=C1C=CC(=O)c2ccccc12
PACSOB,OC(=O)c1ccc(cc1)N(=O)=O,CN(C)c1ccc(cc1)C(O)=O
PAJPIZ,CC1=C(C)[Se]C([Se]1)=C1[Se]C(=C(C)[Se]1)C,BrC1=C2SC(=NC#N)C(=C2SC1=NC#N)Br
PARBIT,Cc1ccc2cc(C)ccc2c1,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O
PARBOZ,Cc1ccc2ccc(C)cc2c1,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O
PASYEN,CN1CCCN(C)C1=O,NC1=Nc2ccccc2S1
SOWBAH,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,COc1cc2Sc3cc(OC)c(OC)cc3[Se]c2cc1OC
SOWLOF,N#CC(C#N)=C(C#N)C#N,COc1ccccc1OC
SOXJIY,COc1cc2Sc3c(OC)c4Sc5cc(OC)c(OC)cc5Sc4c(OC)c3Sc2cc1OC,ClC1=C(Cl)C(=O)C(=C(C#N)C1=O)C#N
TAPNAZ,CCC1=COc2c(C)cc3C(=COc4c(C)cc1c2c34)CC,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
VUCCAX,Oc1ccc(cc1)N(=O)=O,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
VUGMIT,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,CC(=O)Oc1ccccc1C(O)=O
VUGMOZ,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Nc1ccc(C(O)=O)c(O)c1
