csd_id,name,smiles1,smiles2,year,functionality,group
WAXSEV,2-(2-Bromophenylthio)-3-methyl-2-cyclohexenone 2-(2-chlorophenylthio)-3-methyl-2-cyclohexenone,CC1=C(Sc2ccccc2Br)C(=O)CCC1,CC1=C(Sc2ccccc2Cl)C(=O)CCC1,2011,h-bond,2
WAXSIZ,2-(2-Bromophenylthio)-3-methyl-2-cyclohexenone 2-(2-methylphenylthio)-3-methyl-2-cyclohexenone,CC1=C(Sc2ccccc2C)C(=O)CCC1,CC1=C(Sc2ccccc2Br)C(=O)CCC1,2011,h-bond,2
XASLIO,"5,13,19,27-Tetraphenyl-9,23-dioxapentacyclo[23.3.1.13,7.111,15.117,21]dotriaconta-1(29),3(32),4,6,11(31),12,14,17(30),18,20,25,27-dodecaene-29,30,31,32-tetrol 4,4'-bipyridine",Oc1c2COCc3cc(cc(Cc4cc(cc(COCc5cc(cc(Cc1cc(c2)c1ccccc1)c5O)c1ccccc1)c4O)c1ccccc1)c3O)c1ccccc1,c1cc(ccn1)c1ccncc1,2011,h-bond,2
XEMBOI,"3,6-bis(3,5-Dimethyl-1H-pyrazol-1-yl)-1,2,4,5-tetrazine bis(1H-tetrazole)",CC1=NN(C(=C1)C)c1nnc(nn1)N1N=C(C)C=C1C,N1C=NN=N1,2011,h-bond,2
XEMBUO,"3,6-bis(3,5-Dimethyl-1H-pyrazol-1-yl)-1,2,4,5-tetrazine bis(5-amino-1H-tetrazole)",NC1=NN=NN1,CC1=NN(C(=C1)C)c1nnc(nn1)N1N=C(C)C=C1C,2011,h-bond,2
XEMCAV,"3,6-bis(3,5-Dimethyl-1H-pyrazol-1-yl)-1,2,4,5-tetrazine bis(1H-indole)",N1C=Cc2ccccc12,CC1=NN(C(=C1)C)c1nnc(nn1)N1N=C(C)C=C1C,2011,h-bond,2
XEMCEZ,"3,6-bis(3,5-Dimethyl-1H-pyrazol-1-yl)-1,2,4,5-tetrazine bis(1H-benzotriazole)",N1N=Nc2ccccc12,CC1=NN(C(=C1)C)c1nnc(nn1)N1N=C(C)C=C1C,2011,h-bond,2
XEMCID,"3,6-bis(3,5-Dimethyl-1H-pyrazol-1-yl)-1,2,4,5-tetrazine bis(5-nitro-1H-benzotriazole)",CC1=NN(C(=C1)C)c1nnc(nn1)N1N=C(C)C=C1C,O=N(=O)c1ccc2NN=Nc2c1,2011,h-bond,2
XEMCOJ,"3,6-bis(3,5-Dimethyl-1H-pyrazol-1-yl)-1,2,4,5-tetrazine bis(3-nitro-5-(trifluoromethyl)-1H-1,2,4-triazole)",CC1=NN(C(=C1)C)c1nnc(nn1)N1N=C(C)C=C1C,FC(F)(F)C1=NC(=NN1)N(=O)=O,2011,h-bond,2
XEMCUP,"N-(4-Bromophenyl)-6-(3,5-dimethyl-1H-pyrazol-1-yl)-1,2,4,5-tetrazin-3-amine 1H-benzotriazole",N1N=Nc2ccccc12,CC1=NN(C(=C1)C)c1nnc(Nc2ccc(Br)cc2)nn1,2011,h-bond,2
YAFVOS,"3-Aminobenzonitrile 3,5-dinitrobenzoic acid",OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,Nc1cccc(c1)C#N,2011,h-bond,2
YAGFAP,2-Chloro-4-nitrobenzoic acid quinoline,c1ccc2ncccc2c1,OC(=O)c1ccc(cc1Cl)N(=O)=O,2011,h-bond,2
YAHJIC,"Benzene-1,3-dicarboxylic acid 1,2-bis(4-pyridyl)ethene",OC(=O)c1cccc(c1)C(O)=O,c1cc(ccn1)C=Cc1ccncc1,2011,h-bond,2
YAHNOM,"N,N'-bis(Pyridin-3-yl)terephthalamide terephthalic acid",OC(=O)c1ccc(cc1)C(O)=O,O=C(Nc1cccnc1)c1ccc(cc1)C(=O)Nc1cccnc1,2011,h-bond,2
YAHQEF,"Benzene-1,4-diol 5-(1H-imidazol-1-yl)pyrimidine",C1=CN(C=N1)c1cncnc1,Oc1ccc(O)cc1,2011,h-bond,2
YAHRIK,4-Nitrobenzoic acid N-(pyrimidin-2-yl)aniline,OC(=O)c1ccc(cc1)N(=O)=O,N(c1ccccc1)c1ncccn1,2011,h-bond,2
YATJOU,"sesquikis(1,4-bis(p-cyanostrylbenzene)) recorcinol",N#Cc1ccc(C=Cc2ccc(cc2)C=Cc2ccc(cc2)C#N)cc1,Oc1cccc(O)c1,2011,h-bond,2
YATJUA,"1,4-bis(p-cyanostyrylbenzene) 1,4-di-iodobenzene",N#Cc1ccc(C=Cc2ccc(cc2)C=Cc2ccc(cc2)C#N)cc1,Ic1ccc(I)cc1,2011,halogen_bond,3
ACERAD,"Methyl 5-amino-4-carbamoyl-1H-imidazole-1-carboxylate 3-methyl-4-oxo-3,4-dihydroimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxamide",COC(=O)N1C=NC(=C1N)C(N)=O,CN1N=NC2=C(N=CN2C1=O)C(N)=O,2012,h-bond,2
ACEREH,"2-Aminobenzoic acid hemikis(3-methyl-4-oxo-3,4-dihydroimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxamide)",CN1N=NC2=C(N=CN2C1=O)C(N)=O,Nc1ccccc1C(O)=O,2012,h-bond,2
ACESAE,"3-Methyl-4-oxo-3,4-dihydroimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxamide 2,3-dihydroxysuccinate",CN1N=NC2=C(N=CN2C1=O)C(N)=O,OC(C(O)C(O)=O)C(O)=O,2012,h-bond,2
ACESEI,"3-Methyl-4-oxo-3,4-dihydroimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxamide ethanedioate",CN1N=NC2=C(N=CN2C1=O)C(N)=O,OC(=O)C(O)=O,2012,h-bond,2
ACETAF,"2-Hydroxybenzoic acid 3-methyl-4-oxo-3,4-dihydroimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxamide",OC(=O)c1ccccc1O,CN1N=NC2=C(N=CN2C1=O)C(N)=O,2012,h-bond,2
ACOMOW,Cyclopropanecarboxylic acid isonicotinamide,OC(=O)C1CC1,NC(=O)c1ccncc1,2012,h-bond,2
ACOMUC,bis(Cyclobutanecarboxylic acid) isonicotinamide,OC(=O)C1CCC1,NC(=O)c1ccncc1,2012,h-bond,2
ACONEN,Cyclopentanecarboxylic acid isonicotinamide,OC(=O)C1CCCC1,NC(=O)c1ccncc1,2012,h-bond,2
ACONIR,Cyclohexanecarboxylic acid isonicotinamide,OC(=O)C1CCCCC1,NC(=O)c1ccncc1,2012,h-bond,2
APILES,"bis(tetrafluoropyridin-4-yl)telluride 1,1,3,3-tetramethylthiourea",CN(C)C(=S)N(C)C,Fc1nc(F)c(F)c([Te]c2c(F)c(F)nc(F)c2F)c1F,2012,halogen_bond,3
APIPUM,"bis(pentafluorophenyl)telluride 1,1,3,3-tetramethylthiourea",CN(C)C(=S)N(C)C,Fc1c(F)c(F)c([Te]c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,2012,halogen_bond,3
BAHXIU,"anthranilic acid hemikis(1,2-bis(2-pyridyl)ethene)",Nc1ccccc1C(O)=O,c1cc(ccn1)C=Cc1ccncc1,2012,h-bond,2
BASYOL,"6-Bromo-1,3-benzothiazol-2-amine 4-nitrobenzoic acid",OC(=O)c1ccc(cc1)N(=O)=O,NC1=Nc2ccc(Br)cc2S1,2012,h-bond,2
BASYUR,"bis(6-Bromo-1,3-benzothiazol-2-amine) terephthalic acid",NC1=Nc2ccc(Br)cc2S1,OC(=O)c1ccc(cc1)C(O)=O,2012,h-bond,2
BASZAY,"6-Bromo-1,3-benzothiazol-2-amine hemikis(fumaric acid)",OC(=O)C=CC(O)=O,NC1=Nc2ccc(Br)cc2S1,2012,h-bond,2
BATDUX,2-Methylquinoline hemikis(but-2-enedioic acid),OC(=O)C=CC(O)=O,Cc1ccc2ccccc2n1,2012,h-bond,2
BECWAJ,"2,4-dihydroxybenzoic acid N'-(propan-2-ylidene)nicotinohydrazide",CC(C)=NNC(=O)c1cccnc1,OC(=O)c1ccc(O)cc1O,2012,h-bond,2
CAKDEA,permethyl-Ã?Â?-cyclodextrin bis((-)-1-(4-fluorophenyl)ethanol),CC(O)c1ccc(F)cc1,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C(COC)OC(OC6C(COC)OC(OC7C(COC)OC(OC8C(COC)OC(OC1C(OC)C2OC)C(OC)C8OC)C(OC)C7OC)C(OC)C6OC)C(OC)C5OC)C(OC)C4OC)C(OC)C3OC,2012,h-bond,2
CARTEW,"5-Chloro-6-(2,3-dichlorophenoxy)-2-(methylsulfanyl)-1H-benzimidazole 2-hydroxybenzoic acid",CSC1=Nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2N1,OC(=O)c1ccccc1O,2012,h-bond,2
CARWUP,"2,4-Dimethyl-6-(pyridin-2-yl)-3-thioxo-3,4-dihydro-1,2,4,5-tetrazin-1(2H)-yl radical benzene-1,4-diol",CN1[N]C(=NN(C)C1=S)c1ccccn1,Oc1ccc(O)cc1,2012,h-bond,2
CATGIP,"5-Chloropyrimidine-2,4(1H,3H)-dione 2-(6-amino-9H-purin-9-yl)-5-(hydroxymethyl)tetrahydrofuran-3,4-diol",Nc1ncnc2N(C=Nc12)C1OC(CO)C(O)C1O,ClC1=CNC(=O)NC1=O,2012,h-bond,2
CATGOV,"5-Fluoropyrimidine-2,4(1H,3H)-dione 2-(6-amino-9H-purin-9-yl)-5-(hydroxymethyl)tetrahydrofuran-3,4-diol",Nc1ncnc2N(C=Nc12)C1OC(CO)C(O)C1O,FC1=CNC(=O)NC1=O,2012,h-bond,2
CATGUB,"5-Iodopyrimidine-2,4(1H,3H)-dione 2-(6-amino-9H-purin-9-yl)-5-(hydroxymethyl)tetrahydrofuran-3,4-diol",Nc1ncnc2N(C=Nc12)C1OC(CO)C(O)C1O,IC1=CNC(=O)NC1=O,2012,h-bond,2
CATJUE,"1,1'-Binaphthalene-2,2'-diol 4-phenyl-1,3-thiazol-2-amine",Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,NC1=NC(=CS1)c1ccccc1,2012,h-bond,2
CATKAL,"1,1'-Binaphthalene-2,2'-diol 1,1'-butane-1,4-diylbis-1H-imidazole",Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,C(CCN1C=CN=C1)CN1C=CN=C1,2012,h-bond,2
CATKEP,"1,1'-Binaphthalene-2,2'-diol 1,1'-propane-1,3-diylbis-1H-benzimidazole",Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,C(CN1C=Nc2ccccc12)CN1C=Nc2ccccc12,2012,h-bond,2
CATKIT,"1,1'-Binaphthalene-2,2'-diol 1,1'-butane-1,4-diylbis-1H-benzimidazole",Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,C(CCN1C=Nc2ccccc12)CN1C=Nc2ccccc12,2012,h-bond,2
CATKUF,"1,1'-Binaphthalene-2,2'-diol 5,7-dimethyl-1,8-naphthyridin-2-amine",Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,Cc1cc(C)c2ccc(N)nc2n1,2012,h-bond,2
CATNES,"1,3,5-Triazine-2,4,6-triamine 2,4,6-tris(pyridin-2-yl)-1,3,5-triazine",c1ccc(nc1)c1nc(nc(n1)c1ccccn1)c1ccccn1,Nc1nc(N)nc(N)n1,2012,h-bond,2
CAVDOU,"4,9,14,19,24,26,28,30,32,34-Decabutoxyhexacyclo[21.2.2.23,6.28,11.213,16.218,21]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaene 1,4-di-iodobutane",ICCCCI,CCCCOc1cc2Cc3cc(OCCCC)c(Cc4cc(OCCCC)c(Cc5cc(OCCCC)c(Cc6cc(OCCCC)c(Cc1cc2OCCCC)cc6OCCCC)cc5OCCCC)cc4OCCCC)cc3OCCCC,2012,weak_bond,1
CEFMIL,7-Methyl-N-(2-phenylethyl)-2-propyl-1H-benzimidazole-5-carboxamide 4-methyl-N-(2-phenylethyl)-2-propyl-1H-benzimidazole-6-carboxamide,CCCC1=Nc2c(C)cc(cc2N1)C(=O)NCCc1ccccc1,CCCC1=Nc2cc(cc(C)c2N1)C(=O)NCCc1ccccc1,2012,h-bond,2
CEFZEU,"N'-(4-methoxybenzylidene)isonicotinohydrazide bis((1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)acetic acid)",OC(=O)CN1C(=O)c2ccccc2C1=O,COc1ccc(cc1)C=NNC(=O)c1ccncc1,2012,h-bond,2
CEGGUS,"6-(4-methoxyphenyl)-1,3,5-triazine-2,4-diamine hemikis(adipic acid)",COc1ccc(cc1)c1nc(N)nc(N)n1,OC(=O)CCCCC(O)=O,2012,h-bond,2
CEHCAV,"5-Amino-2,4-dihydro-3H-1,2,4-triazole-3-thione 4,4'-bipyridine",NC1=NNC(=S)N1,c1cc(ccn1)c1ccncc1,2012,h-bond,2
CEHPUC,"S-(diiodine)-1,3-benzothiazole-2(3H)-thione bis(1,3-benzothiazole-2(3H)-thione)",S=C1Nc2ccccc2S1,II[S]=C1Nc2ccccc2S1,2012,h-bond,2
CEKKEK,"Benzene-1,2,3-triol bis(acridine)",Oc1cccc(O)c1O,c1ccc2nc3ccccc3cc2c1,2012,h-bond,2
CEKKOU,"Benzene-1,2,3-triol 1,10-phenanthroline",Oc1cccc(O)c1O,c1cnc2c(c1)ccc1cccnc21,2012,h-bond,2
CEKLAH,"4-hydroxy-2-methyl-N-(pyridin-2-yl)-2H-1,2-benzothiazine-3-carboxamide 1,1-dioxide 2-fluorobenzoic acid",OC(=O)c1ccccc1F,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1,2012,h-bond,2
CEKLEL,"4-hydroxy-2-methyl-N-(pyridin-2-yl)-2H-1,2-benzothiazine-3-carboxamide 1,1-dioxide 2-methylbenzoic acid",Cc1ccccc1C(O)=O,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1,2012,h-bond,2
CEKLIP,"4-hydroxy-2-methyl-N-(pyridin-2-yl)-2H-1,2-benzothiazine-3-carboxamide 1,1-dioxide 3-bromobenzoic acid",OC(=O)c1cccc(Br)c1,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1,2012,h-bond,2
CEKLOV,"4-hydroxy-2-methyl-N-(pyridin-2-yl)-2H-1,2-benzothiazine-3-carboxamide 1,1-dioxide 3-chlorobenzoic acid",CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1,OC(=O)c1cccc(Cl)c1,2012,h-bond,2
CEKLUB,"4-hydroxy-2-methyl-N-(pyridin-2-yl)-2H-1,2-benzothiazine-3-carboxamide 1,1-dioxide 3-fluorobenzoic acid",OC(=O)c1cccc(F)c1,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1,2012,h-bond,2
CEKMAI,"4-hydroxy-2-methyl-N-(pyridin-2-yl)-2H-1,2-benzothiazine-3-carboxamide 1,1-dioxide 3-nitrobenzoic acid",OC(=O)c1cccc(c1)N(=O)=O,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1,2012,h-bond,2
CEKMEM,"4-hydroxy-2-methyl-N-(pyridin-2-yl)-2H-1,2-benzothiazine-3-carboxamide 1,1-dioxide 4-fluorobenzoic acid",OC(=O)c1ccc(F)cc1,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc1ccccn1,2012,h-bond,2
DATCEI,"bis(1,2,3,4-Tetrafluoro-5,6-diiodobenzene) 1,4-diazabicyclo[2.2.2]octane",C1CN2CCN1CC2,Fc1c(F)c(F)c(I)c(I)c1F,2012,halogen_bond,3
DATCIM,"bis(1,3,5-Trifluoro-2,4,6-triiodobenzene) 1,4-diazabicyclo[2.2.2]octane",Fc1c(I)c(F)c(I)c(F)c1I,C1CN2CCN1CC2,2012,halogen_bond,3
DATDUZ,"2,3-Dihydroxybenzoic acid tris(N-(5-sulfamoyl-1,3,4-thiadiazol-2-yl)acetamide)",OC(=O)c1cccc(O)c1O,CC(=O)NC1=NN=C(S1)S(N)(=O)=O,2012,h-bond,2
DATFEL,"bis(N-(5-Sulfamoyl-1,3,4-thiadiazol-2-yl)acetamide) 2-hydroxybenzamide",CC(=O)NC1=NN=C(S1)S(N)(=O)=O,NC(=O)c1ccccc1O,2012,h-bond,2
DATFIP,"N-(5-Sulfamoyl-1,3,4-thiadiazol-2-yl)acetamide bis(pyridine-2-carboxamide)",CC(=O)NC1=NN=C(S1)S(N)(=O)=O,NC(=O)c1ccccn1,2012,h-bond,2
DATGIQ,4-Methylbenzenesulfonamide triphenylphosphine oxide,Cc1ccc(cc1)S(N)(=O)=O,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,2012,h-bond,2
DAVROJ,"N-phenylaniline bis(2,4,6-Trinitrophenol)",Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,N(c1ccccc1)c1ccccc1,2012,h-bond,2
DIDZAT,"2-Aminobenzoic acid N,N'-bis(pyridin-3-ylmethyl)ethanediamide",O=C(NCc1cccnc1)C(=O)NCc1cccnc1,Nc1ccccc1C(O)=O,2012,h-bond,2
DIDZEX,"2-Aminobenzoic acid N,N'-bis(pyridin-2-ylmethyl)ethanediamide",Nc1ccccc1C(O)=O,O=C(NCc1ccccn1)C(=O)NCc1ccccn1,2012,h-bond,2
EFAPUY,4-Chloro-6-methoxypyrimidin-2-amine hemikis(succinic acid),COc1cc(Cl)nc(N)n1,OC(=O)CCC(O)=O,2012,h-bond,2
EFAWUF,bis(4-[(E)-2-(Pyridin-2-yl)ethenyl]pyridine) terephthalic acid,c1ccc(C=Cc2ccncc2)nc1,OC(=O)c1ccc(cc1)C(O)=O,2012,h-bond,2
FAKJOS,"Hexanedioic acid 4-hydroxy-2-methyl-N-(5-methyl-1,3-thiazol-2-yl)-2H-1,2-benzothiazine-3-carboxamide 1,1-dioxide",OC(=O)CCCCC(O)=O,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)NC1=NC=C(C)S1,2012,h-bond,2
FAKJUY,"Terephthalic acid 4-hydroxy-2-methyl-N-(5-methyl-1,3-thiazol-2-yl)-2H-1,2-benzothiazine-3-carboxamide 1,1-dioxide",CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)NC1=NC=C(C)S1,OC(=O)c1ccc(cc1)C(O)=O,2012,h-bond,2
FAKQUF,"2-(6-Chloro-9H-carbazol-2-yl)propanoic acid 4,4'-bipyridine",CC(C(O)=O)c1ccc2c(Nc3ccc(Cl)cc23)c1,c1cc(ccn1)c1ccncc1,2012,h-bond,2
FARNIX,"bis(1,2,3,4-tetrafluoro-5,6-diiodobenzene) pyrene",Fc1c(F)c(F)c(I)c(I)c1F,c1cc2ccc3cccc4ccc(c1)c2c34,2012,weak_bond,1
FARNOD,"1,2,4,5-Tetrafluoro-3,6-diiodobenzene pyrene",Fc1c(F)c(I)c(F)c(F)c1I,c1cc2ccc3cccc4ccc(c1)c2c34,2012,weak_bond,1
FAVFAL,"Decane-1,10-dioic acid 1,1'-methylenebis(1H-imidazole)",C(N1C=CN=C1)N1C=CN=C1,OC(=O)CCCCCCCCC(O)=O,2012,h-bond,2
FAVFIT,"1,1'-Methylenebis(1H-imidazole) bis(3-nitrobenzoic acid)",C(N1C=CN=C1)N1C=CN=C1,OC(=O)c1cccc(c1)N(=O)=O,2012,h-bond,2
FEFYAS,"4-Chloro-2-((2-furylmethyl)amino)-5-sulfamoylbenzoic acid 3,7-dimethyl-1-(5-oxohexyl)-3,7-dihydro-1H-purine-2,6-dione",NS(=O)(=O)c1cc(C(O)=O)c(NCC2=CC=CO2)cc1Cl,CN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C,2012,h-bond,2
GANYIE01,"bis(1,3,7-Trimethyl-3,7-dihydro-1H-purine-2,6-dione) (Z)-but-2-enedioic acid",OC(=O)C=CC(O)=O,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,2012,h-bond,2
GAPHAI,"2,8,14,20-Tetramethylpentacyclo[19.3.1.13,7.19,13.115,19]octacosa-1(25),3(28),4,6,9(27),10,12,15(26),16,18,21,23-dodecaene-4,6,10,12,16,18,22,24-octol bis(4,4'-(hydrazine-1,2-diylidenedimethylylidene)dipyridine)",CC1c2cc(C(C)c3cc(C(C)c4cc(C(C)c5cc1c(O)cc5O)c(O)cc4O)c(O)cc3O)c(O)cc2O,c1cc(ccn1)C=NN=Cc1ccncc1,2012,h-bond,2
GAQFAH,"3,4-bis[(pyridin-3-ylmethyl)amino]cyclobut-3-ene-1,2-dione bis(benzoic acid)",OC(=O)c1ccccc1,O=C1C(=O)C(=C1NCc1cccnc1)NCc1cccnc1,2012,h-bond,2
GAQYEE,"4,4'-Sulfonyldianiline 1,3,5-trinitrobenzene",Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,2012,h-bond,2
GAQZUV,2-Methylpyridine urea,Cc1ccccn1,NC(N)=O,2012,h-bond,2
GATZIM,"bis(Methyl 4-(2-(pyridin-4-yl)vinyl)benzoate) 4,6-dibromobenzene-1,3-diol",COC(=O)c1ccc(C=Cc2ccncc2)cc1,Oc1cc(O)c(Br)cc1Br,2012,h-bond,2
GATZOS,"bis(Methyl 3-(pyridin-4-yl)acrylate) 5-fluorobenzene-1,3-diol",Oc1cc(O)cc(F)c1,COC(=O)C=Cc1ccncc1,2012,h-bond,2
GAVBAI,"bis(Methyl 3-(pyridin-4-yl)acrylate) benzene-1,3-diol",Oc1cccc(O)c1,COC(=O)C=Cc1ccncc1,2012,h-bond,2
GAVBEM,"bis(Methyl 4-(2-(pyridin-4-yl)vinyl)benzoate) 4-chlorobenzene-1,3-diol",COC(=O)c1ccc(C=Cc2ccncc2)cc1,Oc1ccc(Cl)c(O)c1,2012,h-bond,2
GAVBIQ,"bis(Methyl 4-(2-(pyridin-4-yl)vinyl)benzoate) 5-methylbenzene-1,3-diol",Cc1cc(O)cc(O)c1,COC(=O)c1ccc(C=Cc2ccncc2)cc1,2012,h-bond,2
GAVBOW,"bis(Methyl 4-(2-(pyridin-4-yl)vinyl)benzoate) 4,6-di-iodobenzene-1,3-diol",COC(=O)c1ccc(C=Cc2ccncc2)cc1,Oc1cc(O)c(I)cc1I,2012,h-bond,2
GAXRUU,4-Aminobenzoic acid 2-azaspiro[4.5]decan-3-one,O=C1CC2(CCCCC2)CN1,Nc1ccc(cc1)C(O)=O,2012,h-bond,2
GAXSAB,"2,5-Dihydroxybenzoic acid 2-azaspiro[4.5]decan-3-one",O=C1CC2(CCCCC2)CN1,OC(=O)c1cc(O)ccc1O,2012,h-bond,2
GAXSEF,4-Hydroxybenzoic acid 2-azaspiro[4.5]decan-3-one,O=C1CC2(CCCCC2)CN1,OC(=O)c1ccc(O)cc1,2012,h-bond,2
GAXSIJ,2-Azaspiro[4.5]decan-3-one hemikis(succinic acid),O=C1CC2(CCCCC2)CN1,OC(=O)CCC(O)=O,2012,h-bond,2
GAXSUV,"Ethyl 2-aminobenzoate N'-((dimethylamino)methylene)-N,N-dimethylhydrazonoformamide",CCOC(=O)c1ccccc1N,CN(C)C=NN=CN(C)C,2012,h-bond,2
GAZWUB,"pyridine-3-carboxamide 5,6,7-trihydroxy-2-phenyl-4H-chromen-4-one",NC(=O)c1cccnc1,Oc1cc2OC(=CC(=O)c2c(O)c1O)c1ccccc1,2012,h-bond,2
GEPQUP,"3-Aminobenzoic acid 1-(((5-nitro-2-furyl)methylene)amino)imidazolidine-2,4-dione",O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,Nc1cccc(c1)C(O)=O,2012,h-bond,2
GEPREA,"4-Hydroxybenzamide 1-(((5-nitro-2-furyl)methylene)amino)imidazolidine-2,4-dione",O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,NC(=O)c1ccc(O)cc1,2012,h-bond,2
GEPROK,"1-(((5-Nitro-2-furyl)methylene)amino)imidazolidine-2,4-dione phenazine",O=C1CN(N=CC2=CC=C(O2)N(=O)=O)C(=O)N1,c1ccc2nc3ccccc3nc2c1,2012,h-bond,2
GEPTIG,"1-(5-(anthracen-10-yl)-3-(4-methoxyphenyl)-4,5-dihydropyrazol-1-yl)ethanone.propandioic acid",COc1ccc(cc1)C1=NN(C(C1)c1c2ccccc2cc2ccccc12)C(C)=O,OC(=O)CC(O)=O,2012,h-bond,2
GEQRIF,"4-Hydroxybenzoic acid 1,7-dihydro-6H-purine-6-thione",S=C1NC=NC2=C1NC=N2,OC(=O)c1ccc(O)cc1,2012,h-bond,2
GEQROL,"2,4-Dihydroxybenzoic acid 1,7-dihydro-6H-purine-6-thione",S=C1NC=NC2=C1NC=N2,OC(=O)c1ccc(O)cc1O,2012,h-bond,2
GEQXEH,"2,6-dihydroxybenzoic acid 2-ethoxybenzamide",CCOc1ccccc1C(N)=O,OC(=O)c1c(O)cccc1O,2012,h-bond,2
GEQXIL,"3,5-Dichlorobenzoic acid 2-ethoxybenzamide",OC(=O)c1cc(Cl)cc(Cl)c1,CCOc1ccccc1C(N)=O,2012,h-bond,2
GERYIN,"4,4'-((4-(Dimethylamino)phenyl)methylene)bis(2,6-dimethylphenol) 2,3,4,6,7,8,9,10-octahydropyrimido[1,2-a]azepine",CN(C)c1ccc(cc1)C(c1cc(C)c(O)c(C)c1)c1cc(C)c(O)c(C)c1,C1CCN2CCCN=C2CC1,2012,h-bond,2
GERZUA,4-Hydroxybenzamide hemikis(oxalic acid),NC(=O)c1ccc(O)cc1,OC(=O)C(O)=O,2012,h-bond,2
GESBAJ,4-Hydroxybenzamide hemikis(succinic acid),NC(=O)c1ccc(O)cc1,OC(=O)CCC(O)=O,2012,h-bond,2
GESBEN,4-Hydroxybenzamide hemikis(fumaric acid),NC(=O)c1ccc(O)cc1,OC(=O)C=CC(O)=O,2012,h-bond,2
GESBIR,4-hydroxybenzamide hemikis(pentanedioic acid),NC(=O)c1ccc(O)cc1,OC(=O)CCCC(O)=O,2012,h-bond,2
GESCAK,4-hydroxybenzamide hemikis(heptanedioic acid),NC(=O)c1ccc(O)cc1,OC(=O)CCCCCC(O)=O,2012,h-bond,2
GEXSOT,Arsenous tribromide tris(4-fluorophenyl)phosphine selenide,Br[As](Br)Br,Fc1ccc(cc1)P(=[Se])(c1ccc(F)cc1)c1ccc(F)cc1,2012,halogen_bond,3
GIDRES,"Methyl(diphenyl)phosphine oxide 1,1,2,2,3,3,4,4-octafluoro-1,4-diiodobutane",FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,CP(=O)(c1ccccc1)c1ccccc1,2012,halogen_bond,3
GOGWEG,"4,5-dimethylbenzene-1,2-diamine bis(N,N-dimethylaniline)",CN(C)c1ccccc1,Cc1cc(N)c(N)cc1C,2012,weak_bond,1
GOHYUZ,"3,4,5,6-Tetrachlorophthalonitrile anthracene",Clc1c(Cl)c(Cl)c(C#N)c(C#N)c1Cl,c1ccc2cc3ccccc3cc2c1,2012,weak_bond,1
GUXYEF,"bis(2-carboxy-6,7-bis(methylsulfanyl)tetrathiafulvalene) 4,4'-bipyridine",CSC1=C(SC)SC(S1)=C1SC=C(S1)C(O)=O,c1cc(ccn1)c1ccncc1,2012,h-bond,2
HARHUF,"1-Methyl-1H-imidazole-4,5-dicarbonitrile sesquikis(2,4,6-trinitrophenol)",Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,CN1C=NC(=C1C#N)C#N,2012,h-bond,2
HARJOB,"2,4,6-Trinitrophenol 1-methyl-2,4-dinitro-1H-imidazole",Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,CN1C=C(N=C1N(=O)=O)N(=O)=O,2012,h-bond,2
