csd_id,name,smiles1,smiles2,year,functionality,group
KIHGIT,"Diselane-1,2-diylbis(dicyclohexylphosphine) disulfide 1,1,3,3-tetracyclohexyldiphosphaselenane 1,3-disulfide",C1CCC(CC1)P(=S)(C2CCCCC2)[Se][Se]P(=S)(C3CCCCC3)C4CCCCC4,C1CCC(CC1)[P+](C2CCCCC2)([S-])[Se][P+](C3CCCCC3)(C4CCCCC4)[S-],2013,weak_bond,1
KIJSED,"3-Methyl-4-oxo-3,4-dihydroimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxamide pyrazine-2-carboxamide",CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C1=CN=C(C=N1)C(=O)N,2013,h-bond,2
KIJSIH,"bis(3-Methyl-4-oxo-3,4-dihydroimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxamide) 4-hydroxybenzamide",CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C1=CC(=CC=C1C(=O)N)O,2013,h-bond,2
KIJSUT,"bis(3-Methyl-4-oxo-3,4-dihydroimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxamide) nicotinamide",CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C1=CC(=CN=C1)C(=O)N,2013,h-bond,2
KIJTAA,"bis(3-Methyl-4-oxo-3,4-dihydroimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxamide) isonicotinamide",CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C1=CN=CC=C1C(=O)N,2013,h-bond,2
KIJTEE,"3-Methyl-4-oxo-3,4-dihydroimidazo[5,1-d][1,2,3,5]tetrazine-8-carboxamide 1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione",CN1C=NC2=C1C(=O)N(C(=O)N2C)C,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,2013,h-bond,2
KINTUY,"2-((3-(3,4-Dimethoxyphenyl)acryloyl)amino)benzoic acid nicotinamide",COC1=C(C=C(C=C1)/C=C/C(=O)NC2=CC=CC=C2C(=O)O)OC,C1=CC(=CN=C1)C(=O)N,2013,h-bond,2
KINVAG,"2-((3-(3,4-Dimethoxyphenyl)acryloyl)amino)benzoic acid urea",COC1=C(C=C(C=C1)/C=C/C(=O)NC2=CC=CC=C2C(=O)O)OC,C(=O)(N)N,2013,h-bond,2
LESBOC,"N-(7-Dibromomethyl-5-methyl-1,8-naphthyridin-2-yl)acetamide pyrrolidine-2,5-dione",CC1=CC(=NC2=C1C=CC(=N2)NC(=O)C)C(Br)Br,C1CC(=O)NC1=O,2013,h-bond,2
LESQOR,"4-Amino-N-(4,6-dimethylpyrimidin-2-yl)benzenesulfonamide 2-nitrobenzoic acid",CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-],2013,h-bond,2
LETBIX,"1-Aminoanthraquinone 2-[4-(dicyanomethylidene)cyclohexa-2,5-dien-1-ylidene]propanedinitrile",C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)N,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,2013,h-bond,2
LETSAG,Acridine 4-fluorobenzoic acid,C1=CC=C2C(=C1)C=C3C=CC=CC3=N2,C1=CC(=CC=C1C(=O)O)F,2013,h-bond,2
LEXQEM,"Hexanedioic acid 6-methyl-1,3-benzothiazol-2-amine",CC1=CC2=C(C=C1)N=C(S2)N,C(CCC(=O)O)CC(=O)O,2013,h-bond,2
LEXQIQ,"Nonanedioic acid 6-methyl-1,3-benzothiazol-2-amine",C(CCCC(=O)O)CCCC(=O)O,CC1=CC2=C(C=C1)N=C(S2)N,2013,h-bond,2
LEXQOW,"Nonanedioic acid 1,3-benzothiazol-2-amine",C(CCCC(=O)O)CCCC(=O)O,C1=CC=C2C(=C1)N=C(S2)N,2013,h-bond,2
LEZQUE,2-Hydroxybenzoic acid 1H-benzotriazole,C1=CC=C(C(=C1)C(=O)O)O,C1=CC2=NNN=C2C=C1,2013,h-bond,2
LIDKUG,bis((Phenyl)-(4-methyl-N-((4-methylphenyl)sulfonyl)benzenesulfonamide)iodo)oxide 4-methyl-N-((4-methylphenyl)sulfonyl)benzenesulfonamide,CC1=CC=C(C=C1)S(=O)(=O)N(S(=O)(=O)C2=CC=C(C=C2)C)I(C3=CC=CC=C3)OI(C4=CC=CC=C4)N(S(=O)(=O)C5=CC=C(C=C5)C)S(=O)(=O)C6=CC=C(C=C6)C,CC1=CC=C(C=C1)S(=O)(=O)NS(=O)(=O)C2=CC=C(C=C2)C,2013,h-bond,2
LIHPEZ,"2,2'-Cyclohexa-2,5-diene-1,4-diylidenedimalononitrile 2-(4,5-bis(propylsulfanyl)-1,3-dithiol-2-ylidene)-6-methyl-5H-[1,3]dithiolo[4,5-f]benzimidazole",CCCSC1=C(SC(=C2SC3=C(S2)C=C4C(=C3)NC(=N4)C)S1)SCCC,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,2013,h-bond,2
LIKWIN,"hemikis(Adipic acid) 4-((6-amino-5-bromo-2-((4-cyanophenyl)amino)pyrimidin-4-yl)oxy)-3,5-dimethylbenzonitrile",CC1=CC(=CC(=C1OC2=NC(=NC(=C2Br)N)NC3=CC=C(C=C3)C#N)C)C#N,C(CCC(=O)O)CC(=O)O,2013,h-bond,2
LIQFAU,"Hexa-2,4-dienoic acid 4,6-dimethylpyrimidin-2-amine",CC1=CC(=NC(=N1)N)C,C/C=C/C=C/C(=O)O,2013,h-bond,2
MEWTAL,"Malonic acid 2-(2,4-difluorophenyl)-1,3-bis(1H-1,2,4-triazol-1-yl)propan-2-ol",C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,C(C(=O)O)C(=O)O,2013,h-bond,2
MEXBOI,"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-Hexadecafluoro-1,8-diiodooctane 4,4'-buta-1,3-diyne-1,4-diyldipyridine",C(C(C(C(C(F)(F)I)(F)F)(F)F)(F)F)(C(C(C(F)(F)I)(F)F)(F)F)(F)F,C1=CN=CC=C1C#CC#CC2=CC=NC=C2,2013,halogen_bond,3
MIJTEG,"2-Aminophenol N-(1,3-benzoxazol-2(3H)-ylidene)-5-chloro-1,3-benzoxazol-2-amine",C1=CC=C2C(=C1)N=C(O2)NC3=NC4=C(O3)C=CC(=C4)Cl,C1=CC=C(C(=C1)N)O,2013,h-bond,2
MIMWAI,"(-)-(2R,3R)-trans-1,4-dioxaspiro[4.5]decane-2,3-diylbis(diphenylmethanol) (S)-(+)-2-benzyl-1-phenylbutan-1-one",C1CCC2(CC1)O[C@H]([C@@H](O2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)C(C5=CC=CC=C5)(C6=CC=CC=C6)O,CC[C@@H](CC1=CC=CC=C1)C(=O)C2=CC=CC=C2,2013,h-bond,2
MIQVIT,"11,12-Dihydroindolo[2,3-a]carbazole 4,4',4'',4'''-cyclobutane-1,2,3,4-tetrayltetrapyridine",C1=CN=CC=C1C2C(C(C2C3=CC=NC=C3)C4=CC=NC=C4)C5=CC=NC=C5,C1=CC=C2C(=C1)C3=C(N2)C4=C(C=C3)C5=CC=CC=C5N4,2013,h-bond,2
MIQVOZ,"11,12-Dihydroindolo[2,3-a]carbazole bis(4,4'-ethene-1,2-diyldipyridine)",C1=CC=C2C(=C1)C3=C(N2)C4=C(C=C3)C5=CC=CC=C5N4,C1=CN=CC=C1/C=C/C2=CC=NC=C2,2013,h-bond,2
MIRJEE,"1,1'-Buta-1,3-diyne-1,4-diyldicyclohexanol 1,4-diazabicyclo[2.2.2]octane",C1CCC(CC1)(C#CC#CC2(CCCCC2)O)O,C1CN2CCN1CC2,2013,h-bond,2
NEJVOP,"1,1'-(Butane-1,4-diyl)bis(3-pyridin-3-ylurea) 1,2,4,5-tetrafluoro-3,6-di-iodobenzene",C1(=C(C(=C(C(=C1I)F)F)I)F)F,C1=CC(=CN=C1)NC(=O)NCCCCNC(=O)NC2=CN=CC=C2,2013,h-bond,2
NEPXEN,"4-((2,6-Dichlorophenyl)amino)pent-3-en-2-one hemikis(2,6-dichloraniline)",C/C(=C/C(=O)C)/NC1=C(C=CC=C1Cl)Cl,C1=CC(=C(C(=C1)Cl)N)Cl,2013,h-bond,2
NEQCET,"1,5-Dimethyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one 4,4'-propane-2,2-diylbis(1,5-dimethyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one)",CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)(C)C3=C(N(N(C3=O)C4=CC=CC=C4)C)C,CC1=CC(=O)N(N1C)C2=CC=CC=C2,2013,h-bond,2
NERTOV,"4,4'-(1,1,3,3-Tetramethyldisiloxane-1,3-diyl)dibutanoic acid 4,4'-diazene-1,2-diyldipyridine",C[Si](C)(CCCC(=O)O)O[Si](C)(C)CCCC(=O)O,C1=CN=CC=C1N=NC2=CC=NC=C2,2013,h-bond,2
NIBJUF,"1,3,5-Trinitrobenzene 2-methyl-1,3,5-trinitrobenzene",CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],2013,h-bond,2
NIGVIK,"Methyl ((3-chloro-4-methyl-2-oxo-2H-chromen-7-yl)oxy)acetate 2-(1,3-benzothiazol-2-yl)aniline",CC1=C(C(=O)OC2=C1C=CC(=C2)OCC(=O)OC)Cl,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3S2)N,2013,h-bond,2
NIJGIY,"6-Phenyl-1,3,5-triazine-2,4-diamine succinate",C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,C(CC(=O)O)C(=O)O,2013,h-bond,2
NIJGOE,"6-Phenyl-1,3,5-triazine-2,4-diamine hemikis(oxalic acid)",C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,C(=O)(C(=O)O)O,2013,h-bond,2
NIJGUK,"6-Phenyl-1,3,5-triazine-2,4-diamine but-2-enedioate",C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,C(=C\C(=O)O)\C(=O)O,2013,h-bond,2
NIJHEV,"Hexanedioic acid 6-phenyl-1,3,5-triazine-2,4-diamine",C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,C(CCC(=O)O)CC(=O)O,2013,h-bond,2
NIJJOH,"1,3,7-Trimethyl-3,7-dihydro-1H-purine-2,6-dione 9-(2-methoxyphenyl)-9H-xanthen-9-ol",COC1=CC=CC=C1C2(C3=CC=CC=C3OC4=CC=CC=C42)O,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2013,h-bond,2
NINXAL,"bis(1,3,7-Trimethyl-2,3,6,7-tetrahydro-1H-purine-2,6-dione) benzene-1,2,4,5-tetracarboxylic acid",C1=C(C(=CC(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2013,h-bond,2
NINXOZ,"bis(2-Aminobenzoic acid) 4,4'-bipyridine",C1=CN=CC=C1C2=CC=NC=C2,C1=CC=C(C(=C1)C(=O)O)N,2013,h-bond,2
NIQPAG,triacontachloroC80fullerene octacosachloroC80fullerene,C12=C3C4=C5C6=C1C7=C8C9=C2C1=C2[C@@]9(C9=C%10[C@@]8(C8=C%11[C@]%10(C%10=C%12C%13=C%14C%15=C%16C%17=C%18[C@]%14(C%14=C%19[C@@]%18(C%18=C%20C(=C4C4=C%18[C@@]%17(C%17=C4[C@]5([C@@]4([C@]6([C@@]5([C@]7([C@]8(C6=C5C5=C4[C@@]%17([C@@]%16([C@]5([C@]4(C%15=C%12[C@@]%11([C@@]64Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)C4=C3[C@@]1([C@@]1([C@]4([C@@]3([C@]%20([C@]%19(C4=C3C3=C1[C@@]2([C@]1(C9=C%10C2=C%13[C@@]%14([C@@]4([C@]2([C@@]31Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl,C12=C3C4=C5C6=C1C7=C8C9=C2C1=C2[C@]9(C9=C%10C%11=C%12C%13=C%14C%15=C%16C%17=C%18C%14=C%11C%11=C9[C@]8(C8=C%11[C@@]%18([C@]9([C@@]%17([C@@]%11(C%14=C%17[C@]%18([C@@]%11(C%16=C%11C%16=C%15C%15=C%19[C@]%16(C%16=C%20C(=C4C4=C%16[C@]%11(C%18=C4[C@@]5([C@]%17([C@@]6([C@@]4(C%14=C9[C@]8([C@]74Cl)Cl)Cl)Cl)Cl)Cl)Cl)C4=C3[C@]1([C@]1([C@@]4([C@]3([C@@]%20([C@@]%19(C4=C3C3=C1[C@]2([C@]%10([C@@]3([C@]%12([C@@]4([C@]%13%15Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl,2013,halogen_bond,3
NUSLOE,"bis(2,4-dioxo-1,2,3,4-tetrahydropteridine-6,7-dicarbonitrile) 2-(1,3-dithiol-2-ylidene)-1,3-dithiole",C(#N)C1=C(N=C2C(=N1)C(=O)NC(=O)N2)C#N,C1=CSC(=C2SC=CS2)S1,2013,h-bond,2
NUSLUK,"2,4-dioxo-1,2,3,4-tetrahydropteridine-6,7-dicarbonitrile sesquikis(2,3,5,6-tetramethylbenzene-1,4-diamine)",C(#N)C1=C(N=C2C(=N1)C(=O)NC(=O)N2)C#N,CC1=C(C(=C(C(=C1N)C)C)N)C,2013,h-bond,2
NUTPOJ,"1-Ethynyl-10a,12a-dimethyl-2,3,3a,3b,4,5,10,10a,10b,11,12,12a-dodecahydro-1H-cyclopenta[7,8]phenanthro[3,2-d][1,2]oxazol-1-ol 4-hydroxy-3-methoxybenzaldehyde",C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5,COC1=C(C=CC(=C1)C=O)O,2013,h-bond,2
OFUYIZ,4-aminosalicylic acid nicotinamide,C1=CC(=C(C=C1N)O)C(=O)O,C1=CC(=CN=C1)C(=O)N,2013,h-bond,2
OGAREV,"Benzene-1,2,4,5-tetracarbonitrile 2-([1,3]dithiolo[4,5-d][1,3]dithiol-2-ylidene)[1,3]dithiolo[4,5-d][1,3]dithiole",C1SC2=C(S1)SC(=C3SC4=C(S3)SCS4)S2,C1=C(C(=CC(=C1C#N)C#N)C#N)C#N,2013,weak_bond,1
OPOVAS,"5-fluoropyrimidine-2,4(1H,3H)-dione 1,3,5-triazine-2,4,6-triamine",C1=C(C(=O)NC(=O)N1)F,C1(=NC(=NC(=N1)N)N)N,2013,h-bond,2
OYEREQ01,bis(Cytosine) adipic acid,C(CCC(=O)O)CC(=O)O,C1=C(NC(=O)N=C1)N,2013,h-bond,2
PEFCAG,"4,4'-bipyridine bis(2-anilinobenzoic acid)",C1=CC=C(C=C1)NC2=CC=CC=C2C(=O)O,C1=CN=CC=C1C2=CC=NC=C2,2013,h-bond,2
PEGXAC,",4,7,10,13,16-hexaoxacyclooctadecane 3,5,6-trifluoropyridine-2,4-diamine",C1COCCOCCOCCOCCOCCO1,C1(=C(C(=NC(=C1F)F)N)F)N,2013,halogen_bond,3
PEGXEG,"1,4,7,10,13,16-hexaoxacyclooctadecane 3,6-difluoropyridine-2,4-diamine",C1COCCOCCOCCOCCOCCO1,C1=C(C(=C(N=C1F)N)F)N,2013,halogen_bond,3
PEGXIK,"1,4,7,10,13,16-hexaoxacyclooctadecane 3,5-dichloro-6-fluoropyridine-2,4-diamine",C1COCCOCCOCCOCCOCCO1,C1(=C(C(=NC(=C1Cl)F)N)Cl)N,2013,halogen_bond,3
PEGXOQ,"1,4,7,10,13,16-hexaoxacyclooctadecane 3,5-difluoropyridine-2,6-diamine",C1COCCOCCOCCOCCOCCO1,C1=C(C(=NC(=C1F)N)N)F,2013,halogen_bond,3
PEGXUW,"1,4,7,10,13,16-hexaoxacyclooctadecane 4-chloro-3,5-difluoropyridine-2,6-diamine",C1COCCOCCOCCOCCOCCO1,C1(=C(C(=C(N=C1N)N)F)Cl)F,2013,h-bond,2
PEHFUF,3-(4-Hydroxyphenyl)acrylic acid isonicotinohydrazide,C1=CC(=CC=C1/C=C/C(=O)O)O,C1=CN=CC=C1C(=O)NN,2013,h-bond,2
PESHIG,"1-(3-(4-Methoxyphenyl)-5-(pyren-1-yl)-4,5-dihydro-1H-pyrazol-1-yl)ethanone phenol",CC(=O)N1[C@H](CC(=N1)C2=CC=C(C=C2)OC)C3=C4C=CC5=CC=CC6=C5C4=C(C=C6)C=C3,C1=CC=C(C=C1)O,2013,h-bond,2
PETNEJ,"bis(1-(4-Bromo-2,3,5,6-tetrafluorophenyl)-N-hydroxymethanimine) 4,4'-diazene-1,2-diyldipyridine",C(=N\O)\C1=C(C(=C(C(=C1F)F)Br)F)F,C1=CN=CC=C1N=NC2=CC=NC=C2,2013,halogen_bond,3
PETNIN,"N-Hydroxy-1-(2,3,5,6-tetrafluoro-4-iodophenyl)methanimine 4,4'-diazene-1,2-diyldipyridine",C(=N\O)\C1=C(C(=C(C(=C1F)F)I)F)F,C1=CN=CC=C1N=NC2=CC=NC=C2,2013,halogen_bond,3
PETNOT,"4-Bromo-2,3,5,6-tetrafluorophenol 4,4'-diazene-1,2-diyldipyridine",C1(=C(C(=C(C(=C1F)F)Br)F)F)O,C1=CN=CC=C1N=NC2=CC=NC=C2,2013,halogen_bond,3
PETNUZ,"2,3,5,6-Tetrafluoro-4-iodophenol 4,4'-diazene-1,2-diyldipyridine",C1(=C(C(=C(C(=C1F)F)I)F)F)O,C1=CN=CC=C1N=NC2=CC=NC=C2,2013,halogen_bond,3
PETPAH,"4-Bromo-2,3,5,6-tetrafluorobenzoic acid 4,4'-diazene-1,2-diyldipyridine",C1(=C(C(=C(C(=C1F)F)Br)F)F)C(=O)O,C1=CN=CC=C1N=NC2=CC=NC=C2,2013,h-bond,2
PETPIP,"1-(4-Bromo-2,3,5,6-tetrafluorophenyl)-N-hydroxymethanimine 3,3'-diazene-1,2-diyldipyridine",C(=N\O)\C1=C(C(=C(C(=C1F)F)Br)F)F,C1=CC(=CN=C1)N=NC2=CN=CC=C2,2013,halogen_bond,3
PETPOV,"bis(N-Hydroxy-1-(2,3,5,6-tetrafluoro-4-iodophenyl)methanimine) 3,3'-diazene-1,2-diyldipyridine",C(=N\O)\C1=C(C(=C(C(=C1F)F)I)F)F,C1=CC(=CN=C1)N=NC2=CN=CC=C2,2013,halogen_bond,3
PETPUB,"bis(4-Bromo-2,3,5,6-tetrafluorophenol) 3,3'-diazene-1,2-diyldipyridine",C1(=C(C(=C(C(=C1F)F)Br)F)F)O,C1=CC(=CN=C1)N=NC2=CN=CC=C2,2013,halogen_bond,3
PETQAI,"bis(2,3,5,6-Tetrafluoro-4-iodophenol) 3,3'-diazene-1,2-diyldipyridine",C1(=C(C(=C(C(=C1F)F)I)F)F)O,C1=CC(=CN=C1)N=NC2=CN=CC=C2,2013,halogen_bond,3
PETQEM,"bis(4-Bromo-2,3,5,6-tetrafluorobenzoic acid) 3,3'-diazene-1,2-diyldipyridine",C1(=C(C(=C(C(=C1F)F)Br)F)F)C(=O)O,C1=CC(=CN=C1)N=NC2=CN=CC=C2,2013,h-bond,2
PEVDUR,"1,2,3,4-Tetrafluoro-5,6-diiodobenzene 3,3',3'',3'''-(ethene-1,1,2,2-tetrayltetra-4,1-phenylene)tetrapyridine",C1=CC(=CN=C1)C2=CC=C(C=C2)C(=C(C3=CC=C(C=C3)C4=CN=CC=C4)C5=CC=C(C=C5)C6=CN=CC=C6)C7=CC=C(C=C7)C8=CN=CC=C8,C1(=C(C(=C(C(=C1F)I)I)F)F)F,2013,halogen_bond,3
PEVFAZ,"1,2,4,5-Tetrafluoro-3,6-diiodobenzene 3,3',3'',3'''-(ethene-1,1,2,2-tetrayltetra-4,1-phenylene)tetrapyridine",C1=CC(=CN=C1)C2=CC=C(C=C2)C(=C(C3=CC=C(C=C3)C4=CN=CC=C4)C5=CC=C(C=C5)C6=CN=CC=C6)C7=CC=C(C=C7)C8=CN=CC=C8,C1(=C(C(=C(C(=C1I)F)F)I)F)F,2013,halogen_bond,3
PEXNAJ,"4-Amino-2-hydroxybenzoic acid 4,4'-ethene-1,2-diyldipyridine",C1=CN=CC=C1/C=C/C2=CC=NC=C2,C1=CC(=C(C=C1N)O)C(=O)O,2013,h-bond,2
PEXPEP,"bis(4-Amino-2-hydroxybenzoic acid) tris(4,4'-bipyridine)",C1=CN=CC=C1C2=CC=NC=C2,C1=CC(=C(C=C1N)O)C(=O)O,2013,h-bond,2
PIDJOD,(6-Benzoyl-1H-benzimidazol-2-yl)carbamate hexanoic acid,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,CCCCCC(=O)O,2013,h-bond,2
PIDJUJ,Methyl (6-benzoyl-1H-benzimidazol-2-yl)carbamate pentanoic acid,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,CCCCC(=O)O,2013,h-bond,2
PIDKAQ,Methyl (6-benzoyl-1H-benzimidazol-2-yl)carbamate butanoic acid,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,CCCC(=O)O,2013,h-bond,2
PILCUK,"2-Hydroxybenzene-1,3,5-tricarboxylic acid 4-(1H-imidazol-1-yl)benzoic acid",C1=C(C=C(C(=C1C(=O)O)O)C(=O)O)C(=O)O,C1=CC(=CC=C1C(=O)O)N2C=CN=C2,2013,h-bond,2
PILKIG,"bis(3,5-Dinitrobenzamide) 1,4-diiodobenzene",C1=CC(=CC=C1I)I,C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,2013,h-bond,2
PILKOM,4-nitrobenzamide hemikis(succinic acid),C1=CC(=CC=C1C(=O)N)[N+](=O)[O-],C(CC(=O)O)C(=O)O,2013,h-bond,2
PILKUS,4-nitrobenzamide benzoic acid,C1=CC(=CC=C1C(=O)N)[N+](=O)[O-],C1=CC=C(C=C1)C(=O)O,2013,h-bond,2
PILLAZ,4-nitrobenzamide hemikis(adipic acid),C1=CC(=CC=C1C(=O)N)[N+](=O)[O-],C(CCC(=O)O)CC(=O)O,2013,h-bond,2
PILMAA,"4-Nitrobenzamide hemikis(1,4-diiodobenzene)",C1=CC(=CC=C1I)I,C1=CC(=CC=C1C(=O)N)[N+](=O)[O-],2013,h-bond,2
PIRFON,"1,8-Dihydroxy-2,4,5,7-tetranitro-9,10-anthraquinone 4,6-dimethyldibenzo[b,d]thiophene",C1=C(C2=C(C(=C1[N+](=O)[O-])O)C(=O)C3=C(C2=O)C(=CC(=C3O)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],CC1=C2C(=CC=C1)C3=CC=CC(=C3S2)C,2013,h-bond,2
PUTPAV01,"bis(4-Nitrophenol) 1,4-diazabicyclo[2.2.2]octane",C1=CC(=CC=C1[N+](=O)[O-])O,C1CN2CCN1CC2,2013,h-bond,2
QACSUI01,Melamine cyanuric acid,C1(=O)NC(=O)NC(=O)N1,C1(=NC(=NC(=N1)N)N)N,2013,h-bond,2
QEPFOI,3Ã?Â?-Cholest-5-en-3-ol hemikis(oxalic acid),C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,C(=O)(C(=O)O)O,2013,h-bond,2
QEWHEH,"bis(4-Hydroxybenzoic acid) 4,4'-ethene-1,2-diyldipyridine",C1=CN=CC=C1/C=C/C2=CC=NC=C2,C1=CC(=CC=C1C(=O)O)O,2013,h-bond,2
QEWHIL,bis(4-Hydroxybenzoic acid) quinoxaline,C1=CC(=CC=C1C(=O)O)O,C1=CC=C2C(=C1)N=CC=N2,2013,h-bond,2
QINDOI,"2,2'-(2,5-Difluorocyclohexa-2,5-diene-1,4-diylidene)dimalononitrile bis(2-(4,5-di-iodo-1,3-dithiol-2-ylidene)-5,6-dihydro[1,3]dithiolo[4,5-b][1,4]dithiine)",C1CSC2=C(S1)SC(=C3SC(=C(S3)I)I)S2,C1=C(C(=C(C#N)C#N)C=C(C1=C(C#N)C#N)F)F,2013,halogen_bond,3
QINPEK,"2,2'-Cyclohexa-2,5-diene-1,4-diylidenedimalononitrile bis(2-(4,5-di-iodo-1,3-dithiol-2-ylidene)-5,6-dihydro[1,3]dithiolo[4,5-b][1,4]dithiine)",C1CSC2=C(S1)SC(=C3SC(=C(S3)I)I)S2,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,2013,halogen_bond,3
QINQOV,"2,2'-(2,3,5,6-Tetrafluorocyclohexa-2,5-diene-1,4-diylidene)dimalononitrile 2,7-didecyl[1]benzothieno[3,2-b][1]benzothiophene",CCCCCCCCCCC1=CC2=C(C=C1)C3=C(S2)C4=C(S3)C=C(C=C4)CCCCCCCCCC,C(#N)C(=C1C(=C(C(=C(C#N)C#N)C(=C1F)F)F)F)C#N,2013,halogen_bond,3
QINQUB,"2,2'-(2,5-Difluorocyclohexa-2,5-diene-1,4-diylidene)dimalononitrile 2,7-didecyl[1]benzothieno[3,2-b][1]benzothiophene",CCCCCCCCCCC1=CC2=C(C=C1)C3=C(S2)C4=C(S3)C=C(C=C4)CCCCCCCCCC,C1=C(C(=C(C#N)C#N)C=C(C1=C(C#N)C#N)F)F,2013,weak_bond,1
QINRAI,"2,2'-Cyclohexa-2,5-diene-1,4-diylidenedimalononitrile 2,7-didecyl[1]benzothieno[3,2-b][1]benzothiophene",CCCCCCCCCCC1=CC2=C(C=C1)C3=C(S2)C4=C(S3)C=C(C=C4)CCCCCCCCCC,C1=CC(=C(C#N)C#N)C=CC1=C(C#N)C#N,2013,weak_bond,1
QISMIQ,"3-((4-Carboxyphenoxy)methyl)benzoic acid 4,4'-propane-1,3-diyldipyridine",C1=CC(=CC(=C1)C(=O)O)COC2=CC=C(C=C2)C(=O)O,C1=CN=CC=C1CCCC2=CC=NC=C2,2013,h-bond,2
QONYUP,"2,4,6-Trinitrophenol 1,3,5,7-tetra-azatricyclo[3.3.1.13,7]decane",C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],C1N2CN3CN1CN(C2)C3,2013,weak_bond,1
RERNUZ,"1-(5-(pyren-1-yl)-3-(4-methoxyphenyl)-4,5-dihydropyrazol-1-yl)ethanone-2-naphthol",CC(=O)N1[C@@H](CC(=N1)C2=CC=C(C=C2)OC)C3=C4C=CC5=CC=CC6=C5C4=C(C=C6)C=C3,C1=CC=C2C=C(C=CC2=C1)O,2013,h-bond,2
RETSEQ,"Diethyl 6-benzyl-4-phenylpyridine-2,5-dicarboxylate benzene-1,4-diol",CCOC(=O)C1=NC(=C(C(=C1)C2=CC=CC=C2)C(=O)OCC)CC3=CC=CC=C3,C1=CC(=CC=C1O)O,2013,h-bond,2
REVQAM,"1,4-Dibromo-2,3,5,6-tetrafluorobenzene sesquikis(phenanthrene)",C1(=C(C(=C(C(=C1Br)F)F)Br)F)F,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,2013,weak_bond,1
